"season","franchise_id","franchise_name","week","starter_status","player_id","player_name","pos","team"
"2023","1","Tuafinity and Beyond","3","starter","7594","Chuba Hubbard","RB","CAR"
"2023","1","Tuafinity and Beyond","3","starter","7611","Rhamondre Stevenson","RB","NE"
"2023","1","Tuafinity and Beyond","3","nonstarter","9481","Luke Musgrave","TE","GB"
"2023","1","Tuafinity and Beyond","3","starter","9502","Tank Dell","WR","HOU"
"2023","2","Gibby2224","3","starter","1426","DeAndre Hopkins","WR","BAL"
"2023","2","Gibby2224","3","starter","2216","Mike Evans","WR","TB"
"2023","2","Gibby2224","3","starter","421","Matthew Stafford","QB","LAR"
"2023","2","Gibby2224","3","nonstarter","4663","Austin Ekeler","RB","WAS"
"2023","2","Gibby2224","3","nonstarter","5870","Daniel Jones","QB","IND"
"2023","2","Gibby2224","3","starter","5927","Terry McLaurin","WR","WAS"
"2023","2","Gibby2224","3","starter","7543","Travis Etienne","RB","JAX"
"2023","2","Gibby2224","3","starter","7600","Pat Freiermuth","TE","PIT"
"2023","2","Gibby2224","3","starter","8154","Brian Robinson","RB","SF"
"2023","2","Gibby2224","3","nonstarter","9497","Jalin Hyatt","WR","NYG"
"2023","2","Gibby2224","3","starter","9500","Josh Downs","WR","IND"
"2023","2","Gibby2224","3","nonstarter","9508","Tyjae Spears","RB","TEN"
"2023","2","Gibby2224","3","nonstarter","9757","Kendre Miller","RB","NO"
"2023","3","Zac has tiny pp","3","nonstarter","4039","Cooper Kupp","WR","SEA"
"2023","3","Zac has tiny pp","3","starter","4066","Evan Engram","TE","DEN"
"2023","3","Zac has tiny pp","3","starter","4147","Samaje Perine","RB","CIN"
"2023","3","Zac has tiny pp","3","starter","4951","DJ Chark","WR",NA
"2023","3","Zac has tiny pp","3","nonstarter","4973","Hayden Hurst","TE",NA
"2023","3","Zac has tiny pp","3","starter","5967","Tony Pollard","RB","TEN"
"2023","3","Zac has tiny pp","3","nonstarter","6801","Tee Higgins","WR","CIN"
"2023","3","Zac has tiny pp","3","starter","7523","Trevor Lawrence","QB","JAX"
"2023","3","Zac has tiny pp","3","starter","7562","Tutu Atwell","WR","LAR"
"2023","3","Zac has tiny pp","3","starter","7588","Javonte Williams","RB","DAL"
"2023","3","Zac has tiny pp","3","nonstarter","8162","Sam Howell","QB","PHI"
"2023","3","Zac has tiny pp","3","starter","9494","Marvin Mims","WR","DEN"
"2023","4","jche","3","starter","2161","Jerick McKinnon","RB",NA
"2023","4","jche","3","starter","4046","Patrick Mahomes","QB","KC"
"2023","4","jche","3","nonstarter","4080","Zay Jones","WR","ARI"
"2023","4","jche","3","starter","5859","A.J. Brown","WR","PHI"
"2023","4","jche","3","starter","6826","Cole Kmet","TE","CHI"
"2023","4","jche","3","nonstarter","6828","A.J. Dillon","RB","PHI"
"2023","4","jche","3","starter","7553","Kyle Pitts","TE","ATL"
"2023","4","jche","3","starter","7601","Rondale Moore","WR","MIN"
"2023","4","jche","3","nonstarter","8135","Treylon Burks","WR","WAS"
"2023","4","jche","3","starter","8137","George Pickens","WR","DAL"
"2023","4","jche","3","starter","8151","Kenneth Walker","RB","SEA"
"2023","4","jche","3","nonstarter","8183","Brock Purdy","QB","SF"
"2023","5","Pat gregorys jockstrap","3","starter","10229","Rashee Rice","WR","KC"
"2023","5","Pat gregorys jockstrap","3","starter","4137","James Conner","RB","ARI"
"2023","5","Pat gregorys jockstrap","3","nonstarter","4866","Saquon Barkley","RB","PHI"
"2023","5","Pat gregorys jockstrap","3","nonstarter","4981","Calvin Ridley","WR","TEN"
"2023","5","Pat gregorys jockstrap","3","nonstarter","5892","David Montgomery","RB","DET"
"2023","5","Pat gregorys jockstrap","3","nonstarter","6770","Joe Burrow","QB","CIN"
"2023","5","Pat gregorys jockstrap","3","starter","6943","Gabe Davis","WR","BUF"
"2023","5","Pat gregorys jockstrap","3","starter","7561","Elijah Mitchell","RB","NE"
"2023","5","Pat gregorys jockstrap","3","starter","8110","Jake Ferguson","TE","DAL"
"2023","5","Pat gregorys jockstrap","3","starter","8146","Garrett Wilson","WR","NYJ"
"2023","5","Pat gregorys jockstrap","3","starter","9493","Puka Nacua","WR","LAR"
"2023","5","Pat gregorys jockstrap","3","starter","9758","C.J. Stroud","QB","HOU"
"2023","6","lowerthanaverage","3","starter","1373","Geno Smith","QB","LV"
"2023","6","lowerthanaverage","3","starter","2133","Davante Adams","WR","LAR"
"2023","6","lowerthanaverage","3","nonstarter","4171","Josh Reynolds","WR","NYJ"
"2023","6","lowerthanaverage","3","starter","5022","Dallas Goedert","TE","PHI"
"2023","6","lowerthanaverage","3","starter","6820","Clyde Edwards-Helaire","RB","KC"
"2023","6","lowerthanaverage","3","starter","7528","Najee Harris","RB","LAC"
"2023","6","lowerthanaverage","3","starter","8119","Jahan Dotson","WR","PHI"
"2023","6","lowerthanaverage","3","starter","8121","Romeo Doubs","WR","GB"
"2023","6","lowerthanaverage","3","nonstarter","8155","Breece Hall","RB","NYJ"
"2023","6","lowerthanaverage","3","nonstarter","8167","Christian Watson","WR","GB"
"2023","6","lowerthanaverage","3","nonstarter","8181","Connor Heyward","TE","PIT"
"2023","6","lowerthanaverage","3","starter","8228","Jaylen Warren","RB","PIT"
"2023","7","Zac’s Success","3","nonstarter","1339","Zach Ertz","TE","WAS"
"2023","7","Zac’s Success","3","starter","1479","Keenan Allen","WR","LAC"
"2023","7","Zac’s Success","3","starter","2374","Tyler Lockett","WR","LV"
"2023","7","Zac’s Success","3","starter","2749","Raheem Mostert","RB","LV"
"2023","7","Zac’s Success","3","starter","3214","Hunter Henry","TE","NE"
"2023","7","Zac’s Success","3","starter","4034","Christian McCaffrey","RB","SF"
"2023","7","Zac’s Success","3","nonstarter","4040","JuJu Smith-Schuster","WR","KC"
"2023","7","Zac’s Success","3","starter","6783","Jerry Jeudy","WR","CLE"
"2023","7","Zac’s Success","3","starter","6797","Justin Herbert","QB","LAC"
"2023","7","Zac’s Success","3","nonstarter","6853","Van Jefferson","WR","TEN"
"2023","7","Zac’s Success","3","starter","8136","Rachaad White","RB","TB"
"2023","7","Zac’s Success","3","nonstarter","8210","Chig Okonkwo","TE","TEN"
"2023","8","Henry Ruggs’ Racecrew","3","nonstarter","10225","Jonathan Mingo","WR","DAL"
"2023","8","Henry Ruggs’ Racecrew","3","starter","2505","Darren Waller","TE","MIA"
"2023","8","Henry Ruggs’ Racecrew","3","nonstarter","4892","Baker Mayfield","QB","TB"
"2023","8","Henry Ruggs’ Racecrew","3","starter","5848","Marquise Brown","WR","KC"
"2023","8","Henry Ruggs’ Racecrew","3","starter","5850","Josh Jacobs","RB","GB"
"2023","8","Henry Ruggs’ Racecrew","3","starter","6845","Zack Moss","RB",NA
"2023","8","Henry Ruggs’ Racecrew","3","starter","7564","Ja'Marr Chase","WR","CIN"
"2023","8","Henry Ruggs’ Racecrew","3","starter","7591","Justin Fields","QB","NYJ"
"2023","8","Henry Ruggs’ Racecrew","3","nonstarter","7606","Kadarius Toney","WR",NA
"2023","8","Henry Ruggs’ Racecrew","3","nonstarter","8132","Tyler Allgeier","RB","ATL"
"2023","8","Henry Ruggs’ Racecrew","3","starter","8205","Isiah Pacheco","RB","KC"
"2023","8","Henry Ruggs’ Racecrew","3","starter","9997","Zay Flowers","WR","BAL"
"2023","9","Josh Barsa’s Insulin Pump","3","starter","10859","Sam LaPorta","TE","DET"
"2023","9","Josh Barsa’s Insulin Pump","3","starter","1166","Kirk Cousins","QB","ATL"
"2023","9","Josh Barsa’s Insulin Pump","3","starter","2449","Stefon Diggs","WR","NE"
"2023","9","Josh Barsa’s Insulin Pump","3","starter","3199","Michael Thomas","WR",NA
"2023","9","Josh Barsa’s Insulin Pump","3","nonstarter","4035","Alvin Kamara","RB","NO"
"2023","9","Josh Barsa’s Insulin Pump","3","starter","5846","DK Metcalf","WR","PIT"
"2023","9","Josh Barsa’s Insulin Pump","3","starter","5987","Alexander Mattison","RB","MIA"
"2023","9","Josh Barsa’s Insulin Pump","3","nonstarter","7525","DeVonta Smith","WR","PHI"
"2023","9","Josh Barsa’s Insulin Pump","3","nonstarter","7527","Mac Jones","QB","SF"
"2023","9","Josh Barsa’s Insulin Pump","3","starter","8143","Jerome Ford","RB","CLE"
"2023","9","Josh Barsa’s Insulin Pump","3","starter","8150","Kyren Williams","RB","LAR"
"2023","9","Josh Barsa’s Insulin Pump","3","nonstarter","9228","Bryce Young","QB","CAR"
"2023","10","Havana Bananas","3","nonstarter","1234","Russell Wilson","QB","NYG"
"2023","10","Havana Bananas","3","starter","1466","Travis Kelce","TE","KC"
"2023","10","Havana Bananas","3","starter","1992","Allen Robinson","WR",NA
"2023","10","Havana Bananas","3","nonstarter","2319","DeVante Parker","WR",NA
"2023","10","Havana Bananas","3","starter","3225","Tyler Boyd","WR",NA
"2023","10","Havana Bananas","3","starter","4068","Mike Williams","WR",NA
"2023","10","Havana Bananas","3","starter","4984","Josh Allen","QB","BUF"
"2023","10","Havana Bananas","3","nonstarter","5121","Braxton Berrios","WR","HOU"
"2023","10","Havana Bananas","3","starter","5248","Gus Edwards","RB",NA
"2023","10","Havana Bananas","3","nonstarter","8112","Drake London","WR","ATL"
"2023","10","Havana Bananas","3","starter","8129","Dameon Pierce","RB","KC"
"2023","10","Havana Bananas","3","starter","9756","Jordan Addison","WR","MIN"
"2023","11","CEEDEEZ NUTS","3","nonstarter","2028","Derek Carr","QB",NA
"2023","11","CEEDEEZ NUTS","3","starter","4018","Joe Mixon","RB","HOU"
"2023","11","CEEDEEZ NUTS","3","nonstarter","4029","Dalvin Cook","RB",NA
"2023","11","CEEDEEZ NUTS","3","starter","4454","Kendrick Bourne","WR","SF"
"2023","11","CEEDEEZ NUTS","3","starter","4983","DJ Moore","WR","CHI"
"2023","11","CEEDEEZ NUTS","3","starter","5185","Allen Lazard","WR",NA
"2023","11","CEEDEEZ NUTS","3","starter","5844","T.J. Hockenson","TE","MIN"
"2023","11","CEEDEEZ NUTS","3","nonstarter","5890","Damien Harris","RB",NA
"2023","11","CEEDEEZ NUTS","3","starter","6768","Tua Tagovailoa","QB","MIA"
"2023","11","CEEDEEZ NUTS","3","starter","6794","Justin Jefferson","WR","MIN"
"2023","11","CEEDEEZ NUTS","3","nonstarter","8676","Rashid Shaheed","WR","SEA"
"2023","11","CEEDEEZ NUTS","3","starter","9226","De'Von Achane","RB","MIA"
"2023","12","GooeySubset","3","starter","10236","Dalton Kincaid","TE","BUF"
"2023","12","GooeySubset","3","starter","1476","Latavius Murray","RB",NA
"2023","12","GooeySubset","3","starter","1689","Adam Thielen","WR","PIT"
"2023","12","GooeySubset","3","nonstarter","3163","Jared Goff","QB","DET"
"2023","12","GooeySubset","3","starter","3271","Tyler Higbee","TE","LAR"
"2023","12","GooeySubset","3","starter","5955","Hunter Renfrow","WR","CAR"
"2023","12","GooeySubset","3","starter","6790","D'Andre Swift","RB","CHI"
"2023","12","GooeySubset","3","nonstarter","6813","Jonathan Taylor","RB","IND"
"2023","12","GooeySubset","3","starter","6904","Jalen Hurts","QB","PHI"
"2023","12","GooeySubset","3","starter","6984","Tony Jones","RB",NA
"2023","12","GooeySubset","3","nonstarter","7526","Jaylen Waddle","WR","MIA"
"2023","12","GooeySubset","3","nonstarter","9488","Jaxon Smith-Njigba","WR","SEA"
"2023","13","Zac's Failure","3","starter","4037","Chris Godwin","WR","TB"
"2023","13","Zac's Failure","3","starter","5045","Courtland Sutton","WR","DEN"
"2023","13","Zac's Failure","3","starter","5872","Deebo Samuel","WR","WAS"
"2023","13","Zac's Failure","3","nonstarter","5995","Justice Hill","RB","BAL"
"2023","13","Zac's Failure","3","starter","6786","CeeDee Lamb","WR","DAL"
"2023","13","Zac's Failure","3","starter","7002","Juwan Johnson","TE","NO"
"2023","13","Zac's Failure","3","nonstarter","7571","Rashod Bateman","WR","BAL"
"2023","13","Zac's Failure","3","nonstarter","7608","Khalil Herbert","RB","NYJ"
"2023","13","Zac's Failure","3","starter","8138","James Cook","RB","BUF"
"2023","13","Zac's Failure","3","starter","8160","Kenny Pickett","QB","LV"
"2023","13","Zac's Failure","3","starter","9221","Jahmyr Gibbs","RB","DET"
"2023","13","Zac's Failure","3","nonstarter","9229","Anthony Richardson","QB","IND"
"2023","14","Team BetterThanAverage","3","starter","2309","Amari Cooper","WR",NA
"2023","14","Team BetterThanAverage","3","starter","3294","Dak Prescott","QB","DAL"
"2023","14","Team BetterThanAverage","3","nonstarter","4098","Kareem Hunt","RB","KC"
"2023","14","Team BetterThanAverage","3","starter","4455","Matt Breida","RB",NA
"2023","14","Team BetterThanAverage","3","starter","5001","Dalton Schultz","TE","HOU"
"2023","14","Team BetterThanAverage","3","starter","6151","Miles Sanders","RB","DAL"
"2023","14","Team BetterThanAverage","3","nonstarter","6938","Cam Akers","RB","SEA"
"2023","14","Team BetterThanAverage","3","starter","7066","K.J. Osborn","WR","ATL"
"2023","14","Team BetterThanAverage","3","nonstarter","7569","Nico Collins","WR","HOU"
"2023","14","Team BetterThanAverage","3","starter","8144","Chris Olave","WR","NO"
"2023","14","Team BetterThanAverage","3","starter","9509","Bijan Robinson","RB","ATL"
"2023","14","Team BetterThanAverage","3","nonstarter","9753","Zach Charbonnet","RB","SEA"
"2023","15","SchueyG","3","starter","3164","Ezekiel Elliott","RB",NA
"2023","15","SchueyG","3","starter","3321","Tyreek Hill","WR","MIA"
"2023","15","SchueyG","3","starter","4017","Deshaun Watson","QB","CLE"
"2023","15","SchueyG","3","starter","4033","David Njoku","TE","CLE"
"2023","15","SchueyG","3","starter","4082","Curtis Samuel","WR","BUF"
"2023","15","SchueyG","3","starter","4199","Aaron Jones","RB","MIN"
"2023","15","SchueyG","3","nonstarter","5937","Diontae Johnson","WR",NA
"2023","15","SchueyG","3","nonstarter","6806","J.K. Dobbins","RB","DEN"
"2023","15","SchueyG","3","starter","6824","Donovan Peoples-Jones","WR",NA
"2023","15","SchueyG","3","nonstarter","7090","Darnell Mooney","WR","ATL"
"2023","15","SchueyG","3","starter","7567","Kenneth Gainwell","RB","PIT"
"2023","15","SchueyG","3","nonstarter","9505","Deuce Vaughn","RB","DEN"
"2023","16","Boogeyman","3","starter","10235","Roschon Johnson","RB","CHI"
"2023","16","Boogeyman","3","starter","1352","Robert Woods","WR",NA
"2023","16","Boogeyman","3","starter","4881","Lamar Jackson","QB","BAL"
"2023","16","Boogeyman","3","starter","4950","Christian Kirk","WR","HOU"
"2023","16","Boogeyman","3","starter","5012","Mark Andrews","TE","BAL"
"2023","16","Boogeyman","3","nonstarter","6803","Brandon Aiyuk","WR","SF"
"2023","16","Boogeyman","3","nonstarter","6920","Isaiah Hodgins","WR","NYG"
"2023","16","Boogeyman","3","nonstarter","6945","Antonio Gibson","RB","NE"
"2023","16","Boogeyman","3","nonstarter","7045","Joshua Kelley","RB",NA
"2023","16","Boogeyman","3","starter","7596","Elijah Moore","WR","DEN"
"2023","16","Boogeyman","3","starter","8168","Skyy Moore","WR","SF"
"2023","16","Boogeyman","3","starter","9225","Tank Bigsby","RB","PHI"
"2023","1","Tuafinity and Beyond","4","starter","10222","Jayden Reed","WR","GB"
"2023","1","Tuafinity and Beyond","4","starter","2197","Brandin Cooks","WR","BUF"
"2023","1","Tuafinity and Beyond","4","starter","3198","Derrick Henry","RB","BAL"
"2023","1","Tuafinity and Beyond","4","starter","4217","George Kittle","TE","SF"
"2023","1","Tuafinity and Beyond","4","nonstarter","5947","Jakobi Meyers","WR","JAX"
"2023","1","Tuafinity and Beyond","4","starter","6804","Jordan Love","QB","GB"
"2023","1","Tuafinity and Beyond","4","nonstarter","6819","Michael Pittman","WR","IND"
"2023","1","Tuafinity and Beyond","4","starter","7547","Amon-Ra St. Brown","WR","DET"
"2023","1","Tuafinity and Beyond","4","starter","7611","Rhamondre Stevenson","RB","NE"
"2023","1","Tuafinity and Beyond","4","starter","8125","Calvin Austin","WR","PIT"
"2023","1","Tuafinity and Beyond","4","nonstarter","9228","Bryce Young","QB","CAR"
"2023","1","Tuafinity and Beyond","4","nonstarter","9481","Luke Musgrave","TE","GB"
"2023","1","Tuafinity and Beyond","4","nonstarter","9502","Tank Dell","WR","HOU"
"2023","2","Gibby2224","4","starter","1426","DeAndre Hopkins","WR","BAL"
"2023","2","Gibby2224","4","starter","2216","Mike Evans","WR","TB"
"2023","2","Gibby2224","4","nonstarter","3164","Ezekiel Elliott","RB",NA
"2023","2","Gibby2224","4","starter","421","Matthew Stafford","QB","LAR"
"2023","2","Gibby2224","4","nonstarter","4663","Austin Ekeler","RB","WAS"
"2023","2","Gibby2224","4","nonstarter","5870","Daniel Jones","QB","IND"
"2023","2","Gibby2224","4","starter","5927","Terry McLaurin","WR","WAS"
"2023","2","Gibby2224","4","starter","7543","Travis Etienne","RB","JAX"
"2023","2","Gibby2224","4","starter","7600","Pat Freiermuth","TE","PIT"
"2023","2","Gibby2224","4","starter","8154","Brian Robinson","RB","SF"
"2023","2","Gibby2224","4","nonstarter","9500","Josh Downs","WR","IND"
"2023","2","Gibby2224","4","starter","9508","Tyjae Spears","RB","TEN"
"2023","2","Gibby2224","4","nonstarter","9754","Quentin Johnston","WR","LAC"
"2023","3","Zac has tiny pp","4","nonstarter","4017","Deshaun Watson","QB","CLE"
"2023","3","Zac has tiny pp","4","nonstarter","4039","Cooper Kupp","WR","SEA"
"2023","3","Zac has tiny pp","4","starter","4066","Evan Engram","TE","DEN"
"2023","3","Zac has tiny pp","4","nonstarter","4089","Gerald Everett","TE",NA
"2023","3","Zac has tiny pp","4","starter","4147","Samaje Perine","RB","CIN"
"2023","3","Zac has tiny pp","4","starter","4951","DJ Chark","WR",NA
"2023","3","Zac has tiny pp","4","starter","5967","Tony Pollard","RB","TEN"
"2023","3","Zac has tiny pp","4","nonstarter","6801","Tee Higgins","WR","CIN"
"2023","3","Zac has tiny pp","4","starter","7523","Trevor Lawrence","QB","JAX"
"2023","3","Zac has tiny pp","4","starter","7562","Tutu Atwell","WR","LAR"
"2023","3","Zac has tiny pp","4","nonstarter","7588","Javonte Williams","RB","DAL"
"2023","3","Zac has tiny pp","4","starter","8167","Christian Watson","WR","GB"
"2023","3","Zac has tiny pp","4","starter","9494","Marvin Mims","WR","DEN"
"2023","4","jche","4","nonstarter","2161","Jerick McKinnon","RB",NA
"2023","4","jche","4","nonstarter","4046","Patrick Mahomes","QB","KC"
"2023","4","jche","4","nonstarter","4080","Zay Jones","WR","ARI"
"2023","4","jche","4","starter","4082","Curtis Samuel","WR","BUF"
"2023","4","jche","4","nonstarter","5374","Justin Watson","WR","HOU"
"2023","4","jche","4","starter","5859","A.J. Brown","WR","PHI"
"2023","4","jche","4","starter","6826","Cole Kmet","TE","CHI"
"2023","4","jche","4","starter","6828","A.J. Dillon","RB","PHI"
"2023","4","jche","4","starter","7553","Kyle Pitts","TE","ATL"
"2023","4","jche","4","nonstarter","7601","Rondale Moore","WR","MIN"
"2023","4","jche","4","starter","8137","George Pickens","WR","DAL"
"2023","4","jche","4","starter","8151","Kenneth Walker","RB","SEA"
"2023","4","jche","4","starter","8183","Brock Purdy","QB","SF"
"2023","5","Pat gregorys jockstrap","4","nonstarter","10229","Rashee Rice","WR","KC"
